x,flux_0,flux_0_var,flux_1,flux_1_var,vf_0,vf_0_var,vf_1,vf_1_var
1.81,0.6447907756624479,0.030403655032933383,0.08560525875222375,0.005001578954686553,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.82,0.6433736906635591,0.03043771179559446,0.08542210519387018,0.004986555722776758,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.83,0.6419608178971303,0.03047082475760391,0.08523949113672148,0.004971581870877082,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
1.84,0.6405521355473971,0.030503003956109435,0.08505741369161351,0.004956657188519531,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.85,0.6391476220159434,0.030534259315342514,0.08487587000089633,0.004941781466737882,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.86,0.6377472559181421,0.030564600648200577,0.08469485723781688,0.004926954498051483,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.87,0.6363510160797945,0.030594037657807837,0.08451437260592222,0.004912176076448755,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.88,0.6349588815337165,0.030622579939045394,0.08433441333848375,0.004897445997370696,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.89,0.6335708315164856,0.030650236980056735,0.0841549766979398,0.004882764057694298,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.9,0.6321868454652151,0.030677018163727202,0.08397605997535373,0.0048681300557163205,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.91,0.6308069030144318,0.030702932769136736,0.08379766048988976,0.004853543791136876,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.92,0.6294309839929666,0.030727989972991063,0.08361977558830445,0.004839005065043174,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.93,0.6280590684209697,0.030752198851025384,0.08344240264445363,0.004824513679893581,0.8468968466942275,0.025002334568565113,0.15310315330577037,0.02500233456856511
1.94,0.6266911365069502,0.030775568379385873,0.08326553905881476,0.004810069439501582,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.95,0.6253271686449013,0.030798107435987064,0.08308918225801754,0.004795672149019849,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
1.96,0.6239671454114789,0.03081982480184736,0.0829133296943957,0.004781321614925012,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.97,0.6226110475632095,0.03084072916240018,0.08273797884554288,0.004767017645001799,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
1.98,0.6212588560338016,0.030860829108785303,0.08256312721388606,0.004752760048328094,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
1.99,0.6199105519315079,0.03088013313911682,0.08238877232626826,0.004738548635259612,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.0,0.6185661165364843,0.030898649659730257,0.08221491173354212,0.004724383217415343,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.01,0.6172255312982868,0.030916386986409767,0.08204154301017268,0.0047102636076626,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.02,0.6158887778333421,0.03093335334559389,0.0818686637538543,0.004696189620102753,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.03,0.6145558379225359,0.03094955687556103,0.0816962715851313,0.004682161070056867,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.04,0.6132266935088045,0.030965005627596815,0.08152436414703045,0.004668177774051821,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.05,0.6119013266947708,0.030979707567140666,0.08135293910470809,0.004654239549806398,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.06,0.6105797197404751,0.030993670574914523,0.08118199414509229,0.004640346216217623,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.07,0.6092618550610915,0.031006902448031542,0.08101152697654875,0.004626497593347497,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.08,0.6079477152247456,0.031019410901088937,0.08084153532854048,0.00461269350240963,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.09,0.606637282950324,0.031031203567240914,0.08067201695130838,0.004598933765756513,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.1,0.605330541105349,0.031042287999254677,0.08050296961554733,0.0045852182068665,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.11,0.6040274727039219,0.031052671670549953,0.08033439111209768,0.004571546650331339,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.12,0.6027280609046494,0.031062361976220875,0.08016627925164088,0.0045579189218438645,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.13,0.6014322890086531,0.031071366234042032,0.07999863186439904,0.0045443348481857965,0.8468968466942275,0.025002334568565113,0.15310315330577037,0.02500233456856511
2.14,0.6001401404576104,0.031079691685457145,0.07983144679984762,0.004530794257215691,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.15,0.5988515988317938,0.031087345496553346,0.07966472192642554,0.004517296977857329,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.16,0.5975666478482232,0.03109433475901959,0.07949845513126202,0.004503842840087913,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.17,0.5962852713587815,0.031100666491087392,0.07933264431989769,0.004490431674926925,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.18,0.5950074533483934,0.03110634763846128,0.07916728741602092,0.004477063314424751,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.19,0.593733177933243,0.03111138507522873,0.07900238236120495,0.0044637375916517525,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.2,0.5924624293590265,0.031115785604761897,0.07883792711465236,0.004450454340687354,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.21,0.5911951919992113,0.031119555960598715,0.07867391965294261,0.004437213396609389,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.22,0.5899314503533652,0.031122702807315213,0.0785103579697864,0.004424014595483657,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.23,0.5886711890454744,0.031125232741382167,0.07834724007578464,0.00441085777435359,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.24,0.5874143928223396,0.03112715229200747,0.07818456399819361,0.0043977427712299545,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.25,0.5861610465519618,0.031128467921967565,0.07802232778068975,0.004384669425081083,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.26,0.5849111352219624,0.031129186028422833,0.07786052948314769,0.004371637575822934,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.27,0.5836646439380627,0.031129312943725004,0.07769916718141233,0.00435864706430929,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.28,0.5824215579225313,0.03112885493620635,0.07753823896708473,0.0043456977323224535,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.29,0.5811818625127579,0.031127818210962162,0.07737774294730584,0.004332789422563697,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.3,0.5799455431597138,0.031126208910616668,0.07721767724454766,0.004319921978644167,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.31,0.5787125854265804,0.031124033116080606,0.07705803999640626,0.00430709524507565,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.32,0.5774829749873007,0.03112129684729552,0.07689882935540027,0.004294309067261844,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.33,0.5762566976252124,0.031118006063967498,0.07674004348877285,0.004281563291489271,0.8468968466942275,0.025002334568565113,0.15310315330577037,0.02500233456856511
2.34,0.5750337392316677,0.03111416666628848,0.07658168057829672,0.004268857764918901,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.35,0.573814085804705,0.031109784495647858,0.0764237388200832,0.0042561923355773894,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.36,0.5725977234477418,0.031104865335334214,0.07626621642439567,0.004243566852348838,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.37,0.5713846383682507,0.031099414911224442,0.07610911161546387,0.004230981164966363,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.38,0.5701748168765332,0.031093438892462796,0.07595242263130603,0.004218435124004105,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.39,0.5689682453844279,0.031086942892132246,0.07579614772354722,0.004205928580869039,0.8468968466942275,0.02500233456856511,0.15310315330577037,0.02500233456856511
2.4,0.5677649104040998,0.031079932467912325,0.07564028515725049,0.004193461387793208,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.41,0.5665647985468488,0.031072413122730274,0.0754848332107413,0.004181033397825805,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.42,0.5653678965218825,0.03106439030540034,0.07532979017544286,0.004168644464825582,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.43,0.5641741911351904,0.031055869411255373,0.07517515435570932,0.0041562944434532095,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.44,0.5629836692883653,0.031046855782768158,0.0750209240686646,0.004143983189163921,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.45,0.5617963179774892,0.03103735471016273,0.07486709764404192,0.004131710558200046,0.8468968466942275,0.025002334568565113,0.1531031533057704,0.025002334568565116
2.46,0.5606121242920066,0.031027371432019186,0.07471367342402961,0.00411947640758386,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.47,0.5594310754136722,0.03101691113586865,0.07456064976311554,0.0041072805951104,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.48,0.5582531586154131,0.031005978958777495,0.07440802502793693,0.004095122979340451,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.49,0.5570783612603317,0.030994579987926766,0.07425579759713154,0.004083003419593487,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.5,0.555906670800624,0.030982719261180503,0.07410396586119292,0.004070921775941152,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.51,0.5547380747765838,0.03097040176764671,0.07395252822232509,0.004058877909200105,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.52,0.5535725608155747,0.030957632448231236,0.07380148309430364,0.0040468716809256506,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.53,0.5524101166310552,0.030944416196182073,0.07365082890233525,0.00403490295340509,0.8468968466942275,0.025002334568565113,0.1531031533057704,0.025002334568565116
2.54,0.5512507300215947,0.0309307578576268,0.0735005640829241,0.0040229715896512265,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.55,0.550094388869922,0.030916662232103043,0.07335068708373554,0.004011077453396083,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.56,0.5489410811419463,0.030902134073080248,0.07320119636346513,0.003999220409084395,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.57,0.5477907948859053,0.030887178088473657,0.07305209039170864,0.003987400321867696,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.58,0.5466435182313619,0.030871798941154705,0.07290336764883674,0.0039756170575980295,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.59,0.5454992393883503,0.03085600124944776,0.07275502662586783,0.0039638704828218185,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.6,0.544357946646492,0.030839789587627373,0.07260706582434395,0.003952160464774125,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.61,0.5432196283741085,0.03082316848640191,0.07245948375621385,0.00394048687137253,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.62,0.5420842730173665,0.030806142433396282,0.07231227894370743,0.0039288495712115805,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.63,0.5409518690994081,0.030788715873622065,0.07216544991922375,0.00391724843355677,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.64,0.5398224052195713,0.03077089320994813,0.07201899522521266,0.0039056833283392,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.65,0.5386958700525122,0.030752678803556838,0.07187291341406549,0.0038941541261496753,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.66,0.5375722523474412,0.030734076974401826,0.07172720304799492,0.0038826606982334286,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.67,0.5364515409272859,0.030715092001653017,0.07158186269893342,0.0038712029164846328,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.68,0.5353337246879439,0.030695728124140485,0.07143689094842139,0.003859780653440967,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.69,0.5342187925974775,0.030675989540788585,0.07129228638749928,0.0038483937822783574,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.7,0.5331067336953832,0.03065588041104696,0.07114804761660715,0.0038370421768056874,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.71,0.5319975370918189,0.030635404855313964,0.07100417324547614,0.0038257257114598007,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.72,0.5308911919668753,0.03061456695535521,0.07086066189302997,0.0038144442613001132,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.73,0.5297876875698397,0.030593370754716222,0.0707175121872853,0.003803197702003831,0.8468968466942275,0.025002334568565113,0.1531031533057704,0.025002334568565116
2.74,0.5286870132185028,0.03057182025913081,0.07057472276525108,0.003791985909860887,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.75,0.5275891582984088,0.030549919436920404,0.07043229227283257,0.0037808087617689596,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.76,0.5264941122622042,0.03052767221939347,0.07029021936473633,0.0037696661352286777,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.77,0.5254018646289175,0.03050508250123469,0.0701485027043753,0.0037585579083388044,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.78,0.5243124049833104,0.030482154140891567,0.07000714096377648,0.0037474839597915264,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.79,0.5232257229751799,0.030458890960956157,0.06986613282349105,0.0037364441688677733,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.8,0.5221418083187285,0.03043529674854046,0.06972547697250046,0.003725438415432482,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.81,0.5210606507919119,0.030411375255647282,0.06958517210813223,0.003714466579930233,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.82,0.5199822402357795,0.030387130199537468,0.06944521693597201,0.0037035285433805005,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
2.83,0.5189065665538652,0.030362565263090016,0.0693056101697749,0.003692624187373421,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.84,0.5178336197115634,0.030337684095160442,0.06916635053138268,0.0036817533940651645,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.85,0.5167633897355126,0.03031249031093216,0.06902743675064173,0.0036709160461738085,0.8468968466942275,0.025002334568565113,0.1531031533057704,0.025002334568565116
2.86,0.5156958667129946,0.030286987492264245,0.06888886756531834,0.0036601120269747437,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.87,0.5146310407913296,0.030261179188035277,0.06875064172101966,0.003649341220296741,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.88,0.5135689021773127,0.030235068914480724,0.06861275797111135,0.0036386035105175226,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.89,0.5125094411366082,0.03020866015552933,0.06847521507664285,0.003627898782559681,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.9,0.5114526479931956,0.030181956363132336,0.0683380118062654,0.003617226921886537,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.91,0.5103985131288016,0.03015496095759023,0.06820114693615957,0.003606587814498142,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.92,0.5093470269823374,0.030127677327873813,0.06806461924995771,0.0035959813469272094,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
2.93,0.5082981800493772,0.03010010883194302,0.06792842753866933,0.0035854074062351233,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.94,0.5072519628815804,0.03007225879706034,0.0677925706006103,0.0035748658800081037,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.95,0.506208366086179,0.03004413052010145,0.06765704724132848,0.0035643566563531995,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.96,0.5051673803254626,0.030015727267860885,0.06752185627353254,0.003553879623894583,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.97,0.5041289963162445,0.029987052277353956,0.06738699651702343,0.003543434671769717,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565123
2.98,0.5030932048293312,0.029958108756116972,0.06725246679862415,0.003533021689625523,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
2.99,0.5020599966890732,0.02992889988250005,0.06711826595211183,0.00352264056761474,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.0,0.5010293627727924,0.029899428805960908,0.06698439281815076,0.003512291196392265,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.01,0.50000129401037,0.029869698647348883,0.06685084624422312,0.0035019734671115615,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.02,0.4989757813836892,0.029839712499193875,0.06671762508457044,0.0034916872714208986,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.03,0.4979528159262034,0.02980947342598281,0.0665847282001213,0.0034814325014600436,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.04,0.49693238872244105,0.029778984464439027,0.06645215445843289,0.003471209049856549,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.05,0.4959144909075538,0.02974824862379664,0.06631990273362544,0.0034610168097224075,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.06,0.4948991136668406,0.02971726888606991,0.06618797190632153,0.0034508556746505477,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.07,0.4938862482353038,0.029686048206320648,0.06605636086358531,0.0034407255387114647,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.08,0.4928758858971949,0.029654589512923792,0.06592506849886194,0.0034306262964498894,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.09,0.49186801798557733,0.02962289570782617,0.06579409371191654,0.003420557842881396,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.1,0.4908626358818831,0.0295909696668069,0.06566343540877814,0.003410520073489154,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.11,0.48985973101548425,0.029558814239729524,0.06553309250167981,0.003400512884220686,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.12,0.4888592948632656,0.029526432250796035,0.06540306390900287,0.0033905361714846208,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.13,0.4878613189492031,0.02949382649879461,0.06527334855521891,0.003380589832147536,0.8468968466942275,0.025002334568565113,0.1531031533057704,0.025002334568565116
3.14,0.48686579484395,0.02946099975734468,0.06514394537083537,0.0033706737635307077,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.15,0.4858727141644286,0.029427954775141835,0.06501485329234194,0.0033607878634071718,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.16,0.48488206857341704,0.029394694276195905,0.064886071262152,0.0033509320299985245,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.17,0.48389384977915645,0.029361220960069254,0.0647575982285555,0.0033411061619718348,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.18,0.4829080495349526,0.02932753750211142,0.0646294331456583,0.003331310158436654,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.19,0.48192465963878806,0.02929364655368983,0.06450157497333804,0.003321543918942085,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.2,0.4809436719329308,0.029259550742420627,0.06437402267718607,0.003311807343473774,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.21,0.47996507830356716,0.029225252672393183,0.06424677522846199,0.0033021003324509688,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.22,0.4789888706803982,0.029190754924395167,0.06411983160404028,0.003292422786723603,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.23,0.4780150410363029,0.029156060056133012,0.06399319078636027,0.003282774607569464,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.24,0.47704358138694714,0.02912117060245141,0.06386685176338064,0.003273155696691351,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.25,0.47607448379042666,0.029086089075548445,0.06374081352852752,0.0032635659562142605,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.26,0.47510774034691244,0.029050817965190847,0.0636150750806491,0.0032540052886825535,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.27,0.4741433431982957,0.029015359738923118,0.06348963542396767,0.0032444735970572685,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.28,0.47318128452783076,0.0289797168422782,0.06336449356803198,0.003234970784713347,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.29,0.4722215565598043,0.028943891698983742,0.06323964852767645,0.003225496755436943,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.3,0.47126415155917506,0.02890788671116528,0.06311509932296691,0.0032160514134227523,0.8468968466942275,0.025002334568565113,0.1531031533057704,0.025002334568565116
3.31,0.47030906183126314,0.028871704259549304,0.06299084497916567,0.003206634663271355,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.32,0.4693562797213762,0.0288353467036618,0.06286688452667989,0.0031972464099866175,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.33,0.4684057976145289,0.02879881638202662,0.06274321700102034,0.003187886558973054,0.8468968466942275,0.025002334568565113,0.1531031533057704,0.025002334568565116
3.34,0.4674576079350747,0.028762115612360382,0.06261984144276032,0.0031785550160332954,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.35,0.4665117031464112,0.028725246691764312,0.062496756897490034,0.0031692516873655413,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.36,0.46556807575064935,0.028688211896917382,0.06237396241577551,0.003159976479560971,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.37,0.4646267182883016,0.028651013484262695,0.06225145705311715,0.003150729299601387,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.38,0.46368762333797764,0.028613653690196465,0.06212923986990947,0.003141510054856559,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.39,0.4627507835160657,0.028576134731249744,0.06200730993139827,0.0031323186530819594,0.8468968466942275,0.02500233456856511,0.1531031533057704,0.025002334568565116
3.4,0.4618161914764345,0.028538458804273976,0.0618856663076426,0.0031231550024162086,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.41,0.4608838399101394,0.028500628086619982,0.0617643080734748,0.0031140190113787174,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.42,0.4599537215451189,0.028462644736316454,0.061643234308459444,0.003104910588867343,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.43,0.4590258291458947,0.028424510892246912,0.06152244409685738,0.0030958296441559595,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.44,0.45810015551330224,0.028386228674324814,0.06140193652758519,0.0030867760868921504,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.45,0.4571766934841826,0.028347800183665894,0.06128171069417876,0.00307774982709496,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.46,0.45625543593110707,0.028309227502759878,0.06116176569475555,0.0030687507751525553,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.47,0.45533637576210484,0.028270512695638027,0.06104210063197665,0.0030597788418198894,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.48,0.45441950592037,0.02823165780804231,0.06092271461301273,0.0030508339382166005,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.49,0.4535048193840042,0.02819266486758976,0.06080360674950422,0.003041915975824654,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.5,0.4525923091657293,0.028153535883936574,0.060684776157529687,0.003033024866486212,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.51,0.45168196831263574,0.028114272848939952,0.060566221957568105,0.0030241605224014083,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.52,0.4507737899059073,0.028074877736818816,0.06044794327446365,0.0030153228561262423,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.53,0.44986776706055587,0.02803535250431173,0.06032993923739283,0.00300651178057035,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.54,0.4489638929251697,0.027995699090834252,0.060212208979830255,0.002997727208994937,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.55,0.4480621606816608,0.027955919418633967,0.060094751639513444,0.0029889690550107214,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.56,0.4471625635450022,0.02791601539294389,0.05997756635841108,0.0029802372325756924,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.57,0.44626509476297327,0.0278759889021354,0.05986065228268887,0.002971531655993181,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.58,0.44536974761592774,0.0278358418178671,0.05974400856267839,0.0029628522399097936,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.59,0.4444765154165352,0.027795575995234856,0.05962763435284289,0.0029541988993132783,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.6,0.4435853915095438,0.02775519327291843,0.059511528811748156,0.0029455715495307457,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.61,0.44269636927153444,0.02771469547332805,0.059395691102028,0.0029369701062263187,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
3.62,0.44180944211069034,0.027674084402747143,0.05928012039035576,0.0029283944853995473,0.8468968466942274,0.025002334568565116,0.1531031533057704,0.025002334568565116
