x,p1(x)
3.8800000e+00,7.8927231e-01
3.8850000e+00,7.8972977e-01
3.8900000e+00,7.9018698e-01
3.8950000e+00,7.9064393e-01
3.9000000e+00,7.9110062e-01
3.9050000e+00,7.9155705e-01
3.9100000e+00,7.9201322e-01
3.9150000e+00,7.9246912e-01
3.9200000e+00,7.9292475e-01
3.9250000e+00,7.9338011e-01
3.9300000e+00,7.9383520e-01
3.9350000e+00,7.9429002e-01
3.9400000e+00,7.9474456e-01
3.9450000e+00,7.9519882e-01
3.9500000e+00,7.9565281e-01
3.9550000e+00,7.9610651e-01
3.9600000e+00,7.9655993e-01
3.9650000e+00,7.9701306e-01
3.9700000e+00,7.9746591e-01
3.9750000e+00,7.9791847e-01
3.9800000e+00,7.9837073e-01
3.9850000e+00,7.9882271e-01
3.9900000e+00,7.9927438e-01
3.9950000e+00,7.9972577e-01
4.0000000e+00,8.0017685e-01
4.0050000e+00,8.0062763e-01
4.0100000e+00,8.0107811e-01
4.0150000e+00,8.0152828e-01
4.0200000e+00,8.0197815e-01
4.0250000e+00,8.0242770e-01
4.0300000e+00,8.0287695e-01
4.0350000e+00,8.0332589e-01
4.0400000e+00,8.0377450e-01
4.0450000e+00,8.0422281e-01
4.0500000e+00,8.0467079e-01
4.0550000e+00,8.0511845e-01
4.0600000e+00,8.0556579e-01
4.0650000e+00,8.0601281e-01
4.0700000e+00,8.0645950e-01
4.0750000e+00,8.0690586e-01
4.0800000e+00,8.0735189e-01
4.0850000e+00,8.0779759e-01
4.0900000e+00,8.0824295e-01
4.0950000e+00,8.0868798e-01
4.1000000e+00,8.0913267e-01
4.1050000e+00,8.0957702e-01
4.1100000e+00,8.1002102e-01
4.1150000e+00,8.1046468e-01
4.1200000e+00,8.1090800e-01
4.1250000e+00,8.1135097e-01
4.1300000e+00,8.1179358e-01
4.1350000e+00,8.1223585e-01
4.1400000e+00,8.1267776e-01
4.1450000e+00,8.1311931e-01
4.1500000e+00,8.1356051e-01
4.1550000e+00,8.1400135e-01
4.1600000e+00,8.1444182e-01
4.1650000e+00,8.1488193e-01
4.1700000e+00,8.1532167e-01
4.1750000e+00,8.1576105e-01
4.1800000e+00,8.1620006e-01
4.1850000e+00,8.1663869e-01
4.1900000e+00,8.1707695e-01
4.1950000e+00,8.1751483e-01
4.2000000e+00,8.1795234e-01
4.2050000e+00,8.1838947e-01
4.2100000e+00,8.1882621e-01
4.2150000e+00,8.1926257e-01
4.2200000e+00,8.1969855e-01
4.2250000e+00,8.2013413e-01
4.2300000e+00,8.2056933e-01
4.2350000e+00,8.2100414e-01
4.2400000e+00,8.2143855e-01
4.2450000e+00,8.2187256e-01
4.2500000e+00,8.2230618e-01
4.2550000e+00,8.2273940e-01
4.2600000e+00,8.2317222e-01
4.2650000e+00,8.2360463e-01
4.2700000e+00,8.2403664e-01
4.2750000e+00,8.2446824e-01
4.2800000e+00,8.2489943e-01
4.2850000e+00,8.2533021e-01
4.2900000e+00,8.2576058e-01
4.2950000e+00,8.2619053e-01
4.3000000e+00,8.2662007e-01
4.3050000e+00,8.2704918e-01
4.3100000e+00,8.2747787e-01
4.3150000e+00,8.2790615e-01
4.3200000e+00,8.2833399e-01
4.3250000e+00,8.2876141e-01
4.3300000e+00,8.2918840e-01
4.3350000e+00,8.2961496e-01
4.3400000e+00,8.3004108e-01
4.3450000e+00,8.3046677e-01
4.3500000e+00,8.3089202e-01
4.3550000e+00,8.3131684e-01
4.3600000e+00,8.3174121e-01
4.3650000e+00,8.3216514e-01
4.3700000e+00,8.3258863e-01
4.3750000e+00,8.3301167e-01
4.3800000e+00,8.3343426e-01
4.3850000e+00,8.3385640e-01
4.3900000e+00,8.3427808e-01
4.3950000e+00,8.3469932e-01
4.4000000e+00,8.3512009e-01
4.4050000e+00,8.3554041e-01
4.4100000e+00,8.3596027e-01
4.4150000e+00,8.3637967e-01
4.4200000e+00,8.3679860e-01
4.4250000e+00,8.3721706e-01
4.4300000e+00,8.3763506e-01
4.4350000e+00,8.3805259e-01
4.4400000e+00,8.3846964e-01
4.4450000e+00,8.3888622e-01
4.4500000e+00,8.3930233e-01
4.4550000e+00,8.3971796e-01
4.4600000e+00,8.4013311e-01
4.4650000e+00,8.4054777e-01
4.4700000e+00,8.4096196e-01
4.4750000e+00,8.4137565e-01
4.4800000e+00,8.4178886e-01
4.4850000e+00,8.4220159e-01
4.4900000e+00,8.4261382e-01
4.4950000e+00,8.4302555e-01
4.5000000e+00,8.4343680e-01
4.5050000e+00,8.4384754e-01
4.5100000e+00,8.4425779e-01
4.5150000e+00,8.4466753e-01
4.5200000e+00,8.4507678e-01
4.5250000e+00,8.4548552e-01
4.5300000e+00,8.4589375e-01
4.5350000e+00,8.4630147e-01
4.5400000e+00,8.4670869e-01
4.5450000e+00,8.4711539e-01
4.5500000e+00,8.4752158e-01
4.5550000e+00,8.4792725e-01
4.5600000e+00,8.4833240e-01
4.5650000e+00,8.4873704e-01
4.5700000e+00,8.4914115e-01
4.5750000e+00,8.4954474e-01
4.5800000e+00,8.4994781e-01
4.5850000e+00,8.5035035e-01
4.5900000e+00,8.5075235e-01
4.5950000e+00,8.5115383e-01
4.6000000e+00,8.5155478e-01
4.6050000e+00,8.5195519e-01
4.6100000e+00,8.5235506e-01
4.6150000e+00,8.5275440e-01
4.6200000e+00,8.5315320e-01
4.6250000e+00,8.5355145e-01
4.6300000e+00,8.5394916e-01
4.6350000e+00,8.5434633e-01
4.6400000e+00,8.5474295e-01
4.6450000e+00,8.5513902e-01
4.6500000e+00,8.5553453e-01
4.6550000e+00,8.5592950e-01
4.6600000e+00,8.5632391e-01
4.6650000e+00,8.5671776e-01
4.6700000e+00,8.5711106e-01
4.6750000e+00,8.5750379e-01
4.6800000e+00,8.5789597e-01
4.6850000e+00,8.5828758e-01
4.6900000e+00,8.5867862e-01
4.6950000e+00,8.5906910e-01
4.7000000e+00,8.5945900e-01
4.7050000e+00,8.5984834e-01
4.7100000e+00,8.6023710e-01
4.7150000e+00,8.6062529e-01
4.7200000e+00,8.6101291e-01
4.7250000e+00,8.6139994e-01
4.7300000e+00,8.6178640e-01
4.7350000e+00,8.6217227e-01
4.7400000e+00,8.6255756e-01
4.7450000e+00,8.6294227e-01
4.7500000e+00,8.6332638e-01
4.7550000e+00,8.6370991e-01
4.7600000e+00,8.6409285e-01
4.7650000e+00,8.6447520e-01
4.7700000e+00,8.6485696e-01
4.7750000e+00,8.6523811e-01
4.7800000e+00,8.6561867e-01
4.7850000e+00,8.6599864e-01
4.7900000e+00,8.6637800e-01
4.7950000e+00,8.6675676e-01
4.8000000e+00,8.6713491e-01
4.8050000e+00,8.6751246e-01
4.8100000e+00,8.6788940e-01
4.8150000e+00,8.6826573e-01
4.8200000e+00,8.6864146e-01
4.8250000e+00,8.6901656e-01
4.8300000e+00,8.6939106e-01
4.8350000e+00,8.6976494e-01
4.8400000e+00,8.7013820e-01
4.8450000e+00,8.7051084e-01
4.8500000e+00,8.7088286e-01
4.8550000e+00,8.7125426e-01
4.8600000e+00,8.7162503e-01
4.8650000e+00,8.7199518e-01
4.8700000e+00,8.7236470e-01
4.8750000e+00,8.7273360e-01
4.8800000e+00,8.7310186e-01
4.8850000e+00,8.7346948e-01
4.8900000e+00,8.7383648e-01
4.8950000e+00,8.7420284e-01
4.9000000e+00,8.7456856e-01
4.9050000e+00,8.7493364e-01
4.9100000e+00,8.7529809e-01
4.9150000e+00,8.7566189e-01
4.9200000e+00,8.7602504e-01
4.9250000e+00,8.7638756e-01
4.9300000e+00,8.7674942e-01
4.9350000e+00,8.7711064e-01
4.9400000e+00,8.7747121e-01
4.9450000e+00,8.7783112e-01
4.9500000e+00,8.7819039e-01
4.9550000e+00,8.7854899e-01
4.9600000e+00,8.7890695e-01
4.9650000e+00,8.7926424e-01
4.9700000e+00,8.7962088e-01
4.9750000e+00,8.7997685e-01
4.9800000e+00,8.8033217e-01
4.9850000e+00,8.8068682e-01
4.9900000e+00,8.8104080e-01
4.9950000e+00,8.8139412e-01
5.0000000e+00,8.8174677e-01
5.0050000e+00,8.8209875e-01
5.0100000e+00,8.8245006e-01
5.0150000e+00,8.8280070e-01
5.0200000e+00,8.8315066e-01
5.0250000e+00,8.8349995e-01
5.0300000e+00,8.8384857e-01
5.0350000e+00,8.8419650e-01
5.0400000e+00,8.8454375e-01
5.0450000e+00,8.8489033e-01
5.0500000e+00,8.8523622e-01
5.0550000e+00,8.8558142e-01
5.0600000e+00,8.8592594e-01
5.0650000e+00,8.8626978e-01
5.0700000e+00,8.8661293e-01
5.0750000e+00,8.8695538e-01
5.0800000e+00,8.8729715e-01
5.0850000e+00,8.8763822e-01
5.0900000e+00,8.8797861e-01
5.0950000e+00,8.8831829e-01
5.1000000e+00,8.8865728e-01
5.1050000e+00,8.8899557e-01
5.1100000e+00,8.8933317e-01
5.1150000e+00,8.8967006e-01
5.1200000e+00,8.9000625e-01
5.1250000e+00,8.9034174e-01
5.1300000e+00,8.9067653e-01
5.1350000e+00,8.9101061e-01
5.1400000e+00,8.9134398e-01
5.1450000e+00,8.9167665e-01
5.1500000e+00,8.9200860e-01
5.1550000e+00,8.9233985e-01
5.1600000e+00,8.9267038e-01
5.1650000e+00,8.9300020e-01
5.1700000e+00,8.9332931e-01
5.1750000e+00,8.9365770e-01
5.1800000e+00,8.9398538e-01
5.1850000e+00,8.9431233e-01
5.1900000e+00,8.9463857e-01
5.1950000e+00,8.9496409e-01
5.2000000e+00,8.9528889e-01
5.2050000e+00,8.9561296e-01
5.2100000e+00,8.9593631e-01
5.2150000e+00,8.9625894e-01
5.2200000e+00,8.9658084e-01
5.2250000e+00,8.9690201e-01
5.2300000e+00,8.9722246e-01
5.2350000e+00,8.9754217e-01
5.2400000e+00,8.9786116e-01
5.2450000e+00,8.9817941e-01
5.2500000e+00,8.9849693e-01
5.2550000e+00,8.9881372e-01
5.2600000e+00,8.9912977e-01
5.2650000e+00,8.9944509e-01
5.2700000e+00,8.9975967e-01
5.2750000e+00,9.0007351e-01
5.2800000e+00,9.0038661e-01
5.2850000e+00,9.0069898e-01
5.2900000e+00,9.0101060e-01
5.2950000e+00,9.0132148e-01
5.3000000e+00,9.0163161e-01
5.3050000e+00,9.0194101e-01
5.3100000e+00,9.0224965e-01
5.3150000e+00,9.0255756e-01
5.3200000e+00,9.0286471e-01
5.3250000e+00,9.0317112e-01
5.3300000e+00,9.0347677e-01
5.3350000e+00,9.0378168e-01
5.3400000e+00,9.0408584e-01
5.3450000e+00,9.0438924e-01
5.3500000e+00,9.0469190e-01
5.3550000e+00,9.0499380e-01
5.3600000e+00,9.0529494e-01
5.3650000e+00,9.0559533e-01
5.3700000e+00,9.0589496e-01
5.3750000e+00,9.0619384e-01
5.3800000e+00,9.0649196e-01
5.3850000e+00,9.0678932e-01
5.3900000e+00,9.0708592e-01
5.3950000e+00,9.0738176e-01
5.4000000e+00,9.0767684e-01
5.4050000e+00,9.0797116e-01
5.4100000e+00,9.0826471e-01
5.4150000e+00,9.0855751e-01
5.4200000e+00,9.0884953e-01
5.4250000e+00,9.0914080e-01
5.4300000e+00,9.0943129e-01
5.4350000e+00,9.0972102e-01
5.4400000e+00,9.1000999e-01
5.4450000e+00,9.1029818e-01
5.4500000e+00,9.1058561e-01
5.4550000e+00,9.1087227e-01
5.4600000e+00,9.1115815e-01
5.4650000e+00,9.1144327e-01
5.4700000e+00,9.1172762e-01
5.4750000e+00,9.1201119e-01
5.4800000e+00,9.1229399e-01
5.4850000e+00,9.1257602e-01
5.4900000e+00,9.1285727e-01
5.4950000e+00,9.1313775e-01
5.5000000e+00,9.1341746e-01
5.5050000e+00,9.1369639e-01
5.5100000e+00,9.1397454e-01
5.5150000e+00,9.1425192e-01
5.5200000e+00,9.1452852e-01
5.5250000e+00,9.1480434e-01
5.5300000e+00,9.1507938e-01
5.5350000e+00,9.1535364e-01
5.5400000e+00,9.1562713e-01
5.5450000e+00,9.1589983e-01
5.5500000e+00,9.1617175e-01
5.5550000e+00,9.1644290e-01
5.5600000e+00,9.1671326e-01
5.5650000e+00,9.1698284e-01
5.5700000e+00,9.1725164e-01
5.5750000e+00,9.1751965e-01
5.5800000e+00,9.1778688e-01
5.5850000e+00,9.1805333e-01
5.5900000e+00,9.1831900e-01
5.5950000e+00,9.1858388e-01
5.6000000e+00,9.1884797e-01
5.6050000e+00,9.1911128e-01
5.6100000e+00,9.1937381e-01
5.6150000e+00,9.1963555e-01
5.6200000e+00,9.1989650e-01
5.6250000e+00,9.2015667e-01
5.6300000e+00,9.2041605e-01
5.6350000e+00,9.2067464e-01
5.6400000e+00,9.2093244e-01
5.6450000e+00,9.2118946e-01
5.6500000e+00,9.2144569e-01
5.6550000e+00,9.2170113e-01
5.6600000e+00,9.2195579e-01
5.6650000e+00,9.2220965e-01
5.6700000e+00,9.2246273e-01
5.6750000e+00,9.2271502e-01
5.6800000e+00,9.2296651e-01
5.6850000e+00,9.2321722e-01
5.6900000e+00,9.2346714e-01
5.6950000e+00,9.2371627e-01
5.7000000e+00,9.2396461e-01
5.7050000e+00,9.2421216e-01
5.7100000e+00,9.2445892e-01
5.7150000e+00,9.2470489e-01
5.7200000e+00,9.2495007e-01
5.7250000e+00,9.2519446e-01
5.7300000e+00,9.2543806e-01
5.7350000e+00,9.2568086e-01
5.7400000e+00,9.2592288e-01
5.7450000e+00,9.2616411e-01
5.7500000e+00,9.2640454e-01
5.7550000e+00,9.2664419e-01
5.7600000e+00,9.2688304e-01
5.7650000e+00,9.2712110e-01
5.7700000e+00,9.2735838e-01
5.7750000e+00,9.2759486e-01
5.7800000e+00,9.2783055e-01
5.7850000e+00,9.2806545e-01
5.7900000e+00,9.2829956e-01
5.7950000e+00,9.2853288e-01
5.8000000e+00,9.2876541e-01
5.8050000e+00,9.2899714e-01
5.8100000e+00,9.2922809e-01
5.8150000e+00,9.2945825e-01
5.8200000e+00,9.2968762e-01
5.8250000e+00,9.2991620e-01
5.8300000e+00,9.3014399e-01
5.8350000e+00,9.3037098e-01
5.8400000e+00,9.3059719e-01
5.8450000e+00,9.3082262e-01
5.8500000e+00,9.3104725e-01
5.8550000e+00,9.3127109e-01
5.8600000e+00,9.3149414e-01
5.8650000e+00,9.3171641e-01
5.8700000e+00,9.3193789e-01
5.8750000e+00,9.3215858e-01
5.8800000e+00,9.3237848e-01
5.8850000e+00,9.3259760e-01
5.8900000e+00,9.3281592e-01
5.8950000e+00,9.3303347e-01
5.9000000e+00,9.3325022e-01
5.9050000e+00,9.3346619e-01
5.9100000e+00,9.3368137e-01
5.9150000e+00,9.3389577e-01
5.9200000e+00,9.3410938e-01
5.9250000e+00,9.3432221e-01
5.9300000e+00,9.3453426e-01
5.9350000e+00,9.3474552e-01
5.9400000e+00,9.3495599e-01
5.9450000e+00,9.3516569e-01
5.9500000e+00,9.3537460e-01
5.9550000e+00,9.3558273e-01
5.9600000e+00,9.3579007e-01
5.9650000e+00,9.3599664e-01
5.9700000e+00,9.3620243e-01
5.9750000e+00,9.3640743e-01
5.9800000e+00,9.3661166e-01
5.9850000e+00,9.3681510e-01
5.9900000e+00,9.3701777e-01
5.9950000e+00,9.3721966e-01
6.0000000e+00,9.3742077e-01
6.0050000e+00,9.3762110e-01
6.0100000e+00,9.3782066e-01
6.0150000e+00,9.3801944e-01
6.0200000e+00,9.3821744e-01
6.0250000e+00,9.3841467e-01
6.0300000e+00,9.3861113e-01
6.0350000e+00,9.3880681e-01
6.0400000e+00,9.3900172e-01
6.0450000e+00,9.3919586e-01
6.0500000e+00,9.3938922e-01
6.0550000e+00,9.3958182e-01
6.0600000e+00,9.3977364e-01
6.0650000e+00,9.3996469e-01
6.0700000e+00,9.4015498e-01
6.0750000e+00,9.4034449e-01
6.0800000e+00,9.4053324e-01
6.0850000e+00,9.4072122e-01
6.0900000e+00,9.4090844e-01
6.0950000e+00,9.4109489e-01
6.1000000e+00,9.4128057e-01
6.1050000e+00,9.4146549e-01
6.1100000e+00,9.4164965e-01
6.1150000e+00,9.4183304e-01
6.1200000e+00,9.4201567e-01
6.1250000e+00,9.4219755e-01
6.1300000e+00,9.4237866e-01
6.1350000e+00,9.4255901e-01
6.1400000e+00,9.4273861e-01
6.1450000e+00,9.4291744e-01
6.1500000e+00,9.4309552e-01
6.1550000e+00,9.4327285e-01
6.1600000e+00,9.4344942e-01
6.1650000e+00,9.4362523e-01
6.1700000e+00,9.4380029e-01
6.1750000e+00,9.4397460e-01
6.1800000e+00,9.4414816e-01
6.1850000e+00,9.4432097e-01
6.1900000e+00,9.4449302e-01
6.1950000e+00,9.4466433e-01
6.2000000e+00,9.4483489e-01
6.2050000e+00,9.4500471e-01
6.2100000e+00,9.4517378e-01
6.2150000e+00,9.4534210e-01
6.2200000e+00,9.4550968e-01
6.2250000e+00,9.4567652e-01
6.2300000e+00,9.4584261e-01
6.2350000e+00,9.4600797e-01
6.2400000e+00,9.4617258e-01
6.2450000e+00,9.4633646e-01
6.2500000e+00,9.4649959e-01
6.2550000e+00,9.4666199e-01
6.2600000e+00,9.4682366e-01
6.2650000e+00,9.4698459e-01
6.2700000e+00,9.4714479e-01
6.2750000e+00,9.4730425e-01
6.2800000e+00,9.4746299e-01
6.2850000e+00,9.4762099e-01
6.2900000e+00,9.4777826e-01
6.2950000e+00,9.4793481e-01
6.3000000e+00,9.4809063e-01
6.3050000e+00,9.4824572e-01
6.3100000e+00,9.4840009e-01
6.3150000e+00,9.4855373e-01
6.3200000e+00,9.4870665e-01
6.3250000e+00,9.4885885e-01
6.3300000e+00,9.4901033e-01
6.3350000e+00,9.4916110e-01
6.3400000e+00,9.4931114e-01
6.3450000e+00,9.4946047e-01
6.3500000e+00,9.4960908e-01
6.3550000e+00,9.4975698e-01
6.3600000e+00,9.4990416e-01
6.3650000e+00,9.5005063e-01
6.3700000e+00,9.5019640e-01
6.3750000e+00,9.5034145e-01
6.3800000e+00,9.5048580e-01
6.3850000e+00,9.5062943e-01
6.3900000e+00,9.5077237e-01
6.3950000e+00,9.5091460e-01
6.4000000e+00,9.5105612e-01
6.4050000e+00,9.5119695e-01
6.4100000e+00,9.5133707e-01
6.4150000e+00,9.5147649e-01
6.4200000e+00,9.5161522e-01
6.4250000e+00,9.5175325e-01
6.4300000e+00,9.5189059e-01
6.4350000e+00,9.5202723e-01
6.4400000e+00,9.5216317e-01
6.4450000e+00,9.5229843e-01
6.4500000e+00,9.5243300e-01
6.4550000e+00,9.5256688e-01
6.4600000e+00,9.5270007e-01
6.4650000e+00,9.5283257e-01
6.4700000e+00,9.5296439e-01
6.4750000e+00,9.5309553e-01
6.4800000e+00,9.5322599e-01
6.4850000e+00,9.5335576e-01
6.4900000e+00,9.5348486e-01
6.4950000e+00,9.5361327e-01
6.5000000e+00,9.5374102e-01
6.5050000e+00,9.5386808e-01
6.5100000e+00,9.5399448e-01
6.5150000e+00,9.5412020e-01
6.5200000e+00,9.5424525e-01
6.5250000e+00,9.5436963e-01
6.5300000e+00,9.5449334e-01
6.5350000e+00,9.5461639e-01
6.5400000e+00,9.5473877e-01
6.5450000e+00,9.5486049e-01
6.5500000e+00,9.5498154e-01
6.5550000e+00,9.5510194e-01
6.5600000e+00,9.5522167e-01
6.5650000e+00,9.5534075e-01
6.5700000e+00,9.5545917e-01
6.5750000e+00,9.5557694e-01
6.5800000e+00,9.5569405e-01
6.5850000e+00,9.5581051e-01
6.5900000e+00,9.5592632e-01
6.5950000e+00,9.5604148e-01
6.6000000e+00,9.5615600e-01
6.6050000e+00,9.5626987e-01
6.6100000e+00,9.5638309e-01
6.6150000e+00,9.5649567e-01
6.6200000e+00,9.5660761e-01
6.6250000e+00,9.5671890e-01
6.6300000e+00,9.5682956e-01
6.6350000e+00,9.5693958e-01
6.6400000e+00,9.5704897e-01
6.6450000e+00,9.5715772e-01
6.6500000e+00,9.5726584e-01
6.6550000e+00,9.5737333e-01
6.6600000e+00,9.5748019e-01
6.6650000e+00,9.5758642e-01
6.6700000e+00,9.5769202e-01
6.6750000e+00,9.5779700e-01
6.6800000e+00,9.5790136e-01
6.6850000e+00,9.5800509e-01
6.6900000e+00,9.5810820e-01
6.6950000e+00,9.5821069e-01
6.7000000e+00,9.5831257e-01
6.7050000e+00,9.5841383e-01
6.7100000e+00,9.5851448e-01
6.7150000e+00,9.5861451e-01
6.7200000e+00,9.5871393e-01
6.7250000e+00,9.5881274e-01
6.7300000e+00,9.5891094e-01
6.7350000e+00,9.5900854e-01
6.7400000e+00,9.5910553e-01
6.7450000e+00,9.5920192e-01
6.7500000e+00,9.5929771e-01
6.7550000e+00,9.5939289e-01
6.7600000e+00,9.5948748e-01
6.7650000e+00,9.5958147e-01
6.7700000e+00,9.5967486e-01
6.7750000e+00,9.5976766e-01
6.7800000e+00,9.5985987e-01
6.7850000e+00,9.5995148e-01
6.7900000e+00,9.6004251e-01
6.7950000e+00,9.6013294e-01
6.8000000e+00,9.6022279e-01
6.8050000e+00,9.6031206e-01
6.8100000e+00,9.6040074e-01
6.8150000e+00,9.6048884e-01
6.8200000e+00,9.6057636e-01
6.8250000e+00,9.6066330e-01
6.8300000e+00,9.6074967e-01
6.8350000e+00,9.6083545e-01
6.8400000e+00,9.6092067e-01
6.8450000e+00,9.6100531e-01
6.8500000e+00,9.6108938e-01
6.8550000e+00,9.6117288e-01
6.8600000e+00,9.6125582e-01
6.8650000e+00,9.6133818e-01
6.8700000e+00,9.6141999e-01
6.8750000e+00,9.6150122e-01
6.8800000e+00,9.6158190e-01
6.8850000e+00,9.6166202e-01
6.8900000e+00,9.6174158e-01
6.8950000e+00,9.6182058e-01
6.9000000e+00,9.6189903e-01
6.9050000e+00,9.6197692e-01
6.9100000e+00,9.6205426e-01
6.9150000e+00,9.6213105e-01
6.9200000e+00,9.6220729e-01
6.9250000e+00,9.6228298e-01
6.9300000e+00,9.6235812e-01
6.9350000e+00,9.6243273e-01
6.9400000e+00,9.6250678e-01
6.9450000e+00,9.6258030e-01
6.9500000e+00,9.6265328e-01
6.9550000e+00,9.6272571e-01
6.9600000e+00,9.6279761e-01
6.9650000e+00,9.6286898e-01
6.9700000e+00,9.6293981e-01
6.9750000e+00,9.6301011e-01
6.9800000e+00,9.6307988e-01
6.9850000e+00,9.6314912e-01
6.9900000e+00,9.6321783e-01
6.9950000e+00,9.6328601e-01
7.0000000e+00,9.6335367e-01
7.0050000e+00,9.6342081e-01
7.0100000e+00,9.6348742e-01
7.0150000e+00,9.6355351e-01
7.0200000e+00,9.6361909e-01
7.0250000e+00,9.6368415e-01
7.0300000e+00,9.6374869e-01
7.0350000e+00,9.6381272e-01
7.0400000e+00,9.6387623e-01
7.0450000e+00,9.6393923e-01
7.0500000e+00,9.6400173e-01
7.0550000e+00,9.6406371e-01
7.0600000e+00,9.6412519e-01
7.0650000e+00,9.6418616e-01
7.0700000e+00,9.6424663e-01
7.0750000e+00,9.6430660e-01
7.0800000e+00,9.6436606e-01
7.0850000e+00,9.6442503e-01
7.0900000e+00,9.6448350e-01
7.0950000e+00,9.6454147e-01
7.1000000e+00,9.6459894e-01
7.1050000e+00,9.6465592e-01
7.1100000e+00,9.6471241e-01
7.1150000e+00,9.6476841e-01
7.1200000e+00,9.6482392e-01
7.1250000e+00,9.6487894e-01
7.1300000e+00,9.6493347e-01
7.1350000e+00,9.6498752e-01
7.1400000e+00,9.6504109e-01
7.1450000e+00,9.6509417e-01
7.1500000e+00,9.6514677e-01
7.1550000e+00,9.6519890e-01
7.1600000e+00,9.6525054e-01
7.1650000e+00,9.6530171e-01
7.1700000e+00,9.6535240e-01
7.1750000e+00,9.6540262e-01
7.1800000e+00,9.6545236e-01
7.1850000e+00,9.6550164e-01
7.1900000e+00,9.6555044e-01
7.1950000e+00,9.6559878e-01
7.2000000e+00,9.6564665e-01
7.2050000e+00,9.6569405e-01
7.2100000e+00,9.6574099e-01
7.2150000e+00,9.6578747e-01
7.2200000e+00,9.6583348e-01
7.2250000e+00,9.6587904e-01
7.2300000e+00,9.6592413e-01
7.2350000e+00,9.6596877e-01
7.2400000e+00,9.6601295e-01
7.2450000e+00,9.6605668e-01
7.2500000e+00,9.6609995e-01
7.2550000e+00,9.6614277e-01
7.2600000e+00,9.6618514e-01
7.2650000e+00,9.6622706e-01
7.2700000e+00,9.6626853e-01
7.2750000e+00,9.6630955e-01
7.2800000e+00,9.6635013e-01
7.2850000e+00,9.6639026e-01
7.2900000e+00,9.6642996e-01
7.2950000e+00,9.6646920e-01
7.3000000e+00,9.6650801e-01
7.3050000e+00,9.6654638e-01
7.3100000e+00,9.6658431e-01
7.3150000e+00,9.6662180e-01
7.3200000e+00,9.6665886e-01
7.3250000e+00,9.6669548e-01
7.3300000e+00,9.6673167e-01
7.3350000e+00,9.6676743e-01
7.3400000e+00,9.6680276e-01
7.3450000e+00,9.6683765e-01
7.3500000e+00,9.6687212e-01
7.3550000e+00,9.6690616e-01
7.3600000e+00,9.6693978e-01
7.3650000e+00,9.6697297e-01
7.3700000e+00,9.6700574e-01
7.3750000e+00,9.6703808e-01
7.3800000e+00,9.6707001e-01
7.3850000e+00,9.6710151e-01
7.3900000e+00,9.6713260e-01
7.3950000e+00,9.6716326e-01
7.4000000e+00,9.6719351e-01
7.4050000e+00,9.6722335e-01
7.4100000e+00,9.6725277e-01
7.4150000e+00,9.6728178e-01
7.4200000e+00,9.6731038e-01
7.4250000e+00,9.6733856e-01
7.4300000e+00,9.6736634e-01
7.4350000e+00,9.6739370e-01
7.4400000e+00,9.6742066e-01
7.4450000e+00,9.6744722e-01
7.4500000e+00,9.6747336e-01
7.4550000e+00,9.6749911e-01
7.4600000e+00,9.6752445e-01
7.4650000e+00,9.6754939e-01
7.4700000e+00,9.6757392e-01
7.4750000e+00,9.6759806e-01
7.4800000e+00,9.6762180e-01
7.4850000e+00,9.6764514e-01
7.4900000e+00,9.6766809e-01
7.4950000e+00,9.6769063e-01
7.5000000e+00,9.6771279e-01
7.5050000e+00,9.6773455e-01
7.5100000e+00,9.6775592e-01
7.5150000e+00,9.6777689e-01
7.5200000e+00,9.6779748e-01
7.5250000e+00,9.6781767e-01
7.5300000e+00,9.6783748e-01
7.5350000e+00,9.6785690e-01
7.5400000e+00,9.6787593e-01
7.5450000e+00,9.6789458e-01
7.5500000e+00,9.6791284e-01
7.5550000e+00,9.6793072e-01
7.5600000e+00,9.6794822e-01
7.5650000e+00,9.6796534e-01
7.5700000e+00,9.6798207e-01
7.5750000e+00,9.6799842e-01
7.5800000e+00,9.6801440e-01
7.5850000e+00,9.6803000e-01
7.5900000e+00,9.6804522e-01
7.5950000e+00,9.6806006e-01
7.6000000e+00,9.6807453e-01
7.6050000e+00,9.6808862e-01
7.6100000e+00,9.6810234e-01
7.6150000e+00,9.6811569e-01
7.6200000e+00,9.6812867e-01
7.6250000e+00,9.6814127e-01
7.6300000e+00,9.6815351e-01
7.6350000e+00,9.6816537e-01
7.6400000e+00,9.6817687e-01
7.6450000e+00,9.6818800e-01
7.6500000e+00,9.6819877e-01
7.6550000e+00,9.6820917e-01
7.6600000e+00,9.6821920e-01
7.6650000e+00,9.6822887e-01
7.6700000e+00,9.6823818e-01
7.6750000e+00,9.6824712e-01
7.6800000e+00,9.6825571e-01
7.6850000e+00,9.6826393e-01
7.6900000e+00,9.6827179e-01
7.6950000e+00,9.6827929e-01
7.7000000e+00,9.6828644e-01
7.7050000e+00,9.6829322e-01
7.7100000e+00,9.6829965e-01
7.7150000e+00,9.6830573e-01
7.7200000e+00,9.6831145e-01
7.7250000e+00,9.6831681e-01
7.7300000e+00,9.6832182e-01
7.7350000e+00,9.6832648e-01
7.7400000e+00,9.6833078e-01
7.7450000e+00,9.6833473e-01
7.7500000e+00,9.6833834e-01
7.7550000e+00,9.6834159e-01
7.7600000e+00,9.6834449e-01
