distance,flux0,varflux0,flux1,varflux1
2.335000,0.924097,0.339813,0.068409,0.040356
2.345000,0.922077,0.340394,0.068231,0.040266
2.355000,0.920136,0.340988,0.068050,0.040163
2.365000,0.918162,0.341560,0.067704,0.039850
2.375000,0.915976,0.342221,0.067531,0.039744
2.385000,0.913953,0.342773,0.067364,0.039634
2.395000,0.911965,0.343316,0.067214,0.039574
2.405000,0.908884,0.343554,0.066993,0.039517
2.415000,0.907058,0.344022,0.066696,0.039255
2.425000,0.905035,0.344557,0.066515,0.039141
2.435000,0.903063,0.345120,0.066400,0.039117
2.445000,0.901147,0.345620,0.066194,0.038942
2.455000,0.899219,0.346149,0.065942,0.038764
2.465000,0.897255,0.346624,0.065731,0.038600
2.475000,0.895337,0.347112,0.065634,0.038578
2.485000,0.893284,0.347624,0.065447,0.038452
2.495000,0.891193,0.348175,0.065323,0.038429
2.505000,0.888187,0.348219,0.065175,0.038417
2.515000,0.886394,0.348652,0.065003,0.038342
2.525000,0.884302,0.349154,0.064823,0.038213
2.535000,0.882428,0.349570,0.064630,0.038109
2.545000,0.880456,0.349994,0.064503,0.038055
2.555000,0.878527,0.350426,0.064353,0.037981
2.565000,0.876402,0.350934,0.064248,0.037970
2.575000,0.874439,0.351389,0.064095,0.037892
2.585000,0.872357,0.351847,0.063935,0.037766
2.595000,0.870402,0.352273,0.063824,0.037745
2.605000,0.867388,0.352274,0.063626,0.037661
2.615000,0.865440,0.352677,0.063479,0.037560
2.625000,0.863419,0.353081,0.063392,0.037525
2.635000,0.861545,0.353446,0.063319,0.037552
2.645000,0.859500,0.353899,0.063143,0.037447
2.655000,0.857596,0.354217,0.063039,0.037363
2.665000,0.855792,0.354569,0.062948,0.037388
2.675000,0.853830,0.354949,0.062732,0.037191
2.685000,0.852037,0.355243,0.062599,0.037102
2.695000,0.849949,0.355643,0.062529,0.037104
2.705000,0.847142,0.355505,0.062361,0.037039
2.715000,0.845260,0.355841,0.062167,0.036878
2.725000,0.843362,0.356163,0.062062,0.036821
2.735000,0.841469,0.356474,0.061911,0.036696
2.745000,0.839490,0.356827,0.061790,0.036635
2.755000,0.837642,0.357096,0.061706,0.036597
2.765000,0.835976,0.357368,0.061528,0.036479
2.775000,0.834083,0.357640,0.061329,0.036289
2.785000,0.832262,0.357926,0.061166,0.036213
2.795000,0.830494,0.358145,0.060930,0.036003
2.805000,0.827706,0.357899,0.060824,0.035974
2.815000,0.825833,0.358176,0.060716,0.035917
2.825000,0.823907,0.358489,0.060588,0.035851
2.835000,0.822096,0.358701,0.060399,0.035675
2.845000,0.820319,0.358951,0.060268,0.035611
2.855000,0.818532,0.359147,0.060114,0.035518
2.865000,0.816780,0.359369,0.059953,0.035456
2.875000,0.814860,0.359605,0.059710,0.035227
2.885000,0.812973,0.359848,0.059552,0.035139
2.895000,0.811204,0.360018,0.059361,0.034970
2.905000,0.808452,0.359670,0.059273,0.034955
2.915000,0.806579,0.359927,0.059179,0.034958
2.925000,0.804820,0.360105,0.058981,0.034775
2.935000,0.802928,0.360339,0.058894,0.034743
2.945000,0.801172,0.360519,0.058728,0.034630
2.955000,0.799304,0.360685,0.058629,0.034557
2.965000,0.797432,0.360905,0.058513,0.034509
2.975000,0.795564,0.361087,0.058419,0.034472
2.985000,0.793817,0.361245,0.058299,0.034405
2.995000,0.792000,0.361387,0.058252,0.034409
3.005000,0.789359,0.360956,0.058100,0.034330
3.015000,0.787647,0.361089,0.057981,0.034247
3.025000,0.785735,0.361232,0.057938,0.034248
3.035000,0.784056,0.361359,0.057931,0.034341
3.045000,0.782187,0.361476,0.057828,0.034272
3.055000,0.780366,0.361644,0.057703,0.034218
3.065000,0.778672,0.361714,0.057554,0.034094
3.075000,0.776840,0.361831,0.057501,0.034095
3.085000,0.775048,0.361934,0.057417,0.034059
3.095000,0.773456,0.362045,0.057173,0.033876
3.105000,0.770689,0.361574,0.056953,0.033649
3.115000,0.768953,0.361651,0.056801,0.033530
3.125000,0.767282,0.361708,0.056667,0.033449
3.135000,0.765568,0.361760,0.056538,0.033347
3.145000,0.763894,0.361856,0.056425,0.033325
3.155000,0.762121,0.361925,0.056266,0.033176
3.165000,0.760487,0.361956,0.056174,0.033108
3.175000,0.758723,0.362037,0.056062,0.033064
3.185000,0.757058,0.362089,0.055934,0.032964
3.195000,0.755417,0.362170,0.055739,0.032788
3.205000,0.752704,0.361641,0.055627,0.032700
3.215000,0.751092,0.361666,0.055494,0.032602
3.225000,0.749379,0.361722,0.055371,0.032519
3.235000,0.747919,0.361730,0.055145,0.032331
3.245000,0.746243,0.361727,0.054946,0.032159
3.255000,0.744598,0.361732,0.054750,0.031991
3.265000,0.742921,0.361731,0.054659,0.031948
3.275000,0.741217,0.361762,0.054549,0.031893
3.285000,0.739514,0.361784,0.054445,0.031834
3.295000,0.737824,0.361748,0.054359,0.031782
3.305000,0.735086,0.361150,0.054296,0.031801
3.315000,0.733518,0.361135,0.054239,0.031827
3.325000,0.731886,0.361130,0.054064,0.031681
3.335000,0.730157,0.361107,0.053984,0.031646
3.345000,0.728577,0.361058,0.053896,0.031624
3.355000,0.727005,0.360978,0.053745,0.031490
3.365000,0.725372,0.360954,0.053662,0.031461
3.375000,0.723707,0.360919,0.053613,0.031487
3.385000,0.722073,0.360863,0.053483,0.031407
3.395000,0.720410,0.360835,0.053415,0.031388
3.405000,0.717863,0.360135,0.053284,0.031290
3.415000,0.716170,0.360082,0.053234,0.031278
3.425000,0.714598,0.360023,0.053145,0.031239
3.435000,0.713046,0.359960,0.052984,0.031104
3.445000,0.711438,0.359874,0.052913,0.031062
3.455000,0.709895,0.359816,0.052790,0.031012
3.465000,0.708385,0.359708,0.052627,0.030862
3.475000,0.706728,0.359613,0.052556,0.030816
3.485000,0.705151,0.359511,0.052489,0.030818
3.495000,0.703527,0.359429,0.052438,0.030794
3.505000,0.700969,0.358705,0.052338,0.030734
3.515000,0.699314,0.358614,0.052260,0.030684
3.525000,0.697717,0.358526,0.052208,0.030696
3.535000,0.696204,0.358447,0.052048,0.030580
3.545000,0.694698,0.358289,0.051860,0.030384
3.555000,0.693204,0.358137,0.051740,0.030275
3.565000,0.691642,0.358055,0.051603,0.030202
3.575000,0.690179,0.357908,0.051452,0.030089
3.585000,0.688657,0.357770,0.051362,0.030027
3.595000,0.687002,0.357632,0.051314,0.030027
3.605000,0.684654,0.356904,0.051116,0.029906
3.615000,0.683312,0.356736,0.050826,0.029590
3.625000,0.681866,0.356573,0.050630,0.029410
3.635000,0.680266,0.356428,0.050498,0.029313
3.645000,0.678787,0.356310,0.050398,0.029253
3.655000,0.677229,0.356132,0.050296,0.029174
3.665000,0.675819,0.355992,0.050166,0.029097
3.675000,0.674296,0.355834,0.050084,0.029069
3.685000,0.672788,0.355651,0.049960,0.028977
3.695000,0.671274,0.355483,0.049901,0.028959
3.705000,0.668793,0.354663,0.049837,0.028948
3.715000,0.667184,0.354490,0.049766,0.028905
3.725000,0.665641,0.354370,0.049608,0.028820
3.735000,0.664092,0.354157,0.049408,0.028615
3.745000,0.662658,0.353969,0.049329,0.028613
3.755000,0.661204,0.353770,0.049174,0.028492
3.765000,0.659673,0.353583,0.049103,0.028442
3.775000,0.658143,0.353406,0.049048,0.028446
3.785000,0.656624,0.353188,0.048983,0.028407
3.795000,0.655043,0.353028,0.048977,0.028478
3.805000,0.652573,0.352124,0.048908,0.028445
3.815000,0.651096,0.351900,0.048867,0.028438
3.825000,0.649662,0.351724,0.048730,0.028359
3.835000,0.648188,0.351492,0.048636,0.028309
3.845000,0.646657,0.351264,0.048546,0.028252
3.855000,0.645223,0.351056,0.048392,0.028149
3.865000,0.643650,0.350782,0.048361,0.028116
3.875000,0.642222,0.350606,0.048283,0.028126
3.885000,0.640828,0.350352,0.048135,0.027988
3.895000,0.639388,0.350107,0.048070,0.027956
3.905000,0.637055,0.349208,0.047912,0.027845
3.915000,0.635690,0.348966,0.047750,0.027705
3.925000,0.634296,0.348715,0.047612,0.027578
3.935000,0.632875,0.348474,0.047548,0.027538
3.945000,0.631549,0.348205,0.047438,0.027444
3.955000,0.630001,0.347966,0.047371,0.027460
3.965000,0.628531,0.347741,0.047229,0.027374
3.975000,0.627033,0.347480,0.047054,0.027165
3.985000,0.625539,0.347215,0.047028,0.027186
3.995000,0.624248,0.347003,0.046909,0.027120
4.005000,0.621853,0.345999,0.046781,0.027000
4.015000,0.620313,0.345693,0.046767,0.027022
4.025000,0.618922,0.345432,0.046647,0.026982
4.035000,0.617624,0.345168,0.046558,0.026940
4.045000,0.616186,0.344893,0.046462,0.026875
4.055000,0.614758,0.344599,0.046361,0.026786
4.065000,0.613430,0.344336,0.046268,0.026741
4.075000,0.612035,0.344054,0.046182,0.026675
4.085000,0.610701,0.343788,0.046058,0.026615
4.095000,0.609129,0.343453,0.046028,0.026603
4.105000,0.606870,0.342443,0.045973,0.026621
4.115000,0.605569,0.342151,0.045837,0.026504
4.125000,0.604123,0.341828,0.045803,0.026493
4.135000,0.602686,0.341504,0.045792,0.026524
4.145000,0.601409,0.341229,0.045757,0.026569
4.155000,0.600017,0.340942,0.045627,0.026476
4.165000,0.598772,0.340619,0.045474,0.026313
4.175000,0.597337,0.340339,0.045310,0.026188
4.185000,0.595924,0.340000,0.045246,0.026131
4.195000,0.594588,0.339717,0.045125,0.026058
4.205000,0.592222,0.338627,0.045106,0.026057
4.215000,0.590804,0.338334,0.045078,0.026074
4.225000,0.589475,0.338009,0.044958,0.025967
4.235000,0.588076,0.337657,0.044914,0.025947
4.245000,0.586602,0.337349,0.044885,0.025968
4.255000,0.585207,0.337012,0.044840,0.025944
4.265000,0.583831,0.336669,0.044768,0.025907
4.275000,0.582595,0.336363,0.044596,0.025780
4.285000,0.581211,0.336017,0.044508,0.025714
4.295000,0.579880,0.335719,0.044370,0.025619
4.305000,0.577533,0.334605,0.044246,0.025471
4.315000,0.576263,0.334274,0.044132,0.025389
4.325000,0.574948,0.333945,0.044021,0.025328
4.335000,0.573733,0.333593,0.043849,0.025168
4.345000,0.572302,0.333204,0.043841,0.025173
4.355000,0.571006,0.332908,0.043762,0.025150
4.365000,0.569672,0.332549,0.043650,0.025041
4.375000,0.568334,0.332176,0.043543,0.024959
4.385000,0.567070,0.331872,0.043394,0.024872
4.395000,0.565753,0.331495,0.043265,0.024757
4.405000,0.563599,0.330398,0.043114,0.024644
4.415000,0.562359,0.329988,0.043003,0.024546
4.425000,0.561082,0.329653,0.042909,0.024494
4.435000,0.559793,0.329308,0.042820,0.024435
4.445000,0.558506,0.328924,0.042720,0.024382
4.455000,0.557266,0.328546,0.042640,0.024347
4.465000,0.555851,0.328137,0.042601,0.024330
4.475000,0.554600,0.327786,0.042595,0.024386
4.485000,0.553322,0.327419,0.042508,0.024325
4.495000,0.552006,0.327057,0.042411,0.024294
4.505000,0.549831,0.325917,0.042261,0.024177
4.515000,0.548531,0.325492,0.042160,0.024068
4.525000,0.547271,0.325143,0.042075,0.024026
4.535000,0.545986,0.324754,0.041988,0.023959
4.545000,0.544740,0.324384,0.041837,0.023847
4.555000,0.543544,0.323994,0.041703,0.023734
4.565000,0.542244,0.323586,0.041639,0.023720
