distance,flux0,varflux0,flux1,varflux1
3.985000,0.398188,0.095583,0.024602,0.007391
3.995000,0.397626,0.095540,0.024529,0.007342
4.005000,0.395005,0.094406,0.024387,0.007288
4.015000,0.394408,0.094366,0.024246,0.007226
4.025000,0.393853,0.094322,0.024053,0.007141
4.035000,0.393253,0.094284,0.023912,0.007074
4.045000,0.392661,0.094247,0.023912,0.007088
4.055000,0.392081,0.094211,0.023850,0.007056
4.065000,0.391493,0.094175,0.023882,0.007084
4.075000,0.390904,0.094141,0.023884,0.007115
4.085000,0.390317,0.094101,0.023850,0.007103
4.095000,0.389754,0.094061,0.023856,0.007111
4.105000,0.387210,0.092929,0.023826,0.007103
4.115000,0.386614,0.092885,0.023715,0.007045
4.125000,0.386002,0.092848,0.023752,0.007075
4.135000,0.385434,0.092809,0.023677,0.007037
4.145000,0.384852,0.092773,0.023608,0.006995
4.155000,0.384291,0.092731,0.023563,0.006973
4.165000,0.383715,0.092691,0.023572,0.006980
4.175000,0.383130,0.092654,0.023602,0.006984
4.185000,0.382573,0.092618,0.023634,0.007014
4.195000,0.382013,0.092577,0.023652,0.007022
4.205000,0.379474,0.091450,0.023616,0.006988
4.215000,0.378959,0.091405,0.023367,0.006874
4.225000,0.378377,0.091362,0.023325,0.006820
4.235000,0.377812,0.091323,0.023264,0.006821
4.245000,0.377270,0.091281,0.023134,0.006756
4.255000,0.376718,0.091239,0.023173,0.006780
4.265000,0.376170,0.091197,0.023201,0.006804
4.275000,0.375621,0.091157,0.023146,0.006784
4.285000,0.375106,0.091113,0.022991,0.006673
4.295000,0.374535,0.091076,0.022933,0.006658
4.305000,0.372022,0.089958,0.022865,0.006630
4.315000,0.371499,0.089912,0.022703,0.006567
4.325000,0.370984,0.089865,0.022575,0.006511
4.335000,0.370423,0.089821,0.022470,0.006464
4.345000,0.369876,0.089778,0.022343,0.006404
4.355000,0.369326,0.089740,0.022319,0.006413
4.365000,0.368796,0.089692,0.022262,0.006387
4.375000,0.368292,0.089654,0.022222,0.006413
4.385000,0.367746,0.089611,0.022166,0.006362
4.395000,0.367183,0.089573,0.022176,0.006361
4.405000,0.364740,0.088461,0.022016,0.006308
4.415000,0.364183,0.088409,0.022020,0.006295
4.425000,0.363642,0.088368,0.022224,0.006413
4.435000,0.363147,0.088324,0.022242,0.006456
4.445000,0.362631,0.088283,0.022039,0.006355
4.455000,0.362137,0.088235,0.021871,0.006248
4.465000,0.361604,0.088194,0.021790,0.006197
4.475000,0.361088,0.088152,0.021746,0.006187
4.485000,0.360572,0.088110,0.021653,0.006151
4.495000,0.360034,0.088071,0.021571,0.006108
4.505000,0.357550,0.086970,0.021615,0.006133
4.515000,0.357055,0.086921,0.021594,0.006139
4.525000,0.356548,0.086874,0.021491,0.006103
4.535000,0.356031,0.086828,0.021609,0.006153
4.545000,0.355505,0.086787,0.021614,0.006163
4.555000,0.354985,0.086743,0.021572,0.006140
4.565000,0.354481,0.086698,0.021596,0.006152
4.575000,0.353959,0.086660,0.021641,0.006166
4.585000,0.353437,0.086614,0.021627,0.006153
4.595000,0.352933,0.086570,0.021534,0.006113
4.605000,0.350545,0.085472,0.021505,0.006085
4.615000,0.350014,0.085429,0.021486,0.006087
4.625000,0.349533,0.085376,0.021353,0.006017
4.635000,0.349033,0.085328,0.021297,0.006000
4.645000,0.348518,0.085284,0.021301,0.006023
4.655000,0.348002,0.085236,0.021353,0.006038
4.665000,0.347501,0.085195,0.021369,0.006052
4.675000,0.347060,0.085147,0.021301,0.006015
4.685000,0.346559,0.085098,0.021238,0.005973
4.695000,0.346092,0.085052,0.021186,0.005964
4.705000,0.343714,0.083962,0.021086,0.005899
4.715000,0.343200,0.083919,0.021131,0.005924
4.725000,0.342716,0.083872,0.021050,0.005878
4.735000,0.342199,0.083827,0.021053,0.005874
4.745000,0.341717,0.083781,0.021065,0.005886
4.755000,0.341224,0.083738,0.020990,0.005860
4.765000,0.340755,0.083690,0.020778,0.005767
4.775000,0.340270,0.083643,0.020570,0.005651
4.785000,0.339789,0.083597,0.020616,0.005663
4.795000,0.339361,0.083548,0.020623,0.005704
4.805000,0.337027,0.082467,0.020493,0.005632
4.815000,0.336540,0.082423,0.020516,0.005657
4.825000,0.336065,0.082375,0.020555,0.005671
4.835000,0.335609,0.082325,0.020483,0.005648
4.845000,0.335160,0.082274,0.020431,0.005629
4.855000,0.334704,0.082228,0.020343,0.005597
4.865000,0.334242,0.082180,0.020228,0.005562
4.875000,0.333757,0.082130,0.020188,0.005552
4.885000,0.333300,0.082085,0.020057,0.005496
4.895000,0.332844,0.082038,0.020083,0.005507
4.905000,0.330546,0.080967,0.020062,0.005504
4.915000,0.330101,0.080915,0.019950,0.005451
4.925000,0.329627,0.080868,0.019936,0.005457
4.935000,0.329164,0.080822,0.019933,0.005458
4.945000,0.328717,0.080773,0.019833,0.005398
4.955000,0.328264,0.080726,0.019787,0.005395
4.965000,0.327808,0.080681,0.019799,0.005402
4.975000,0.327395,0.080633,0.019695,0.005342
4.985000,0.326938,0.080587,0.019655,0.005348
4.995000,0.326524,0.080538,0.019556,0.005300
5.005000,0.324256,0.079474,0.019440,0.005247
5.015000,0.323808,0.079427,0.019494,0.005281
5.025000,0.323389,0.079380,0.019421,0.005248
5.035000,0.322957,0.079331,0.019320,0.005181
5.045000,0.322515,0.079287,0.019273,0.005171
5.055000,0.322068,0.079237,0.019267,0.005176
5.065000,0.321603,0.079196,0.019236,0.005181
5.075000,0.321174,0.079146,0.019076,0.005107
5.085000,0.320752,0.079096,0.018924,0.005039
5.095000,0.320317,0.079049,0.018940,0.005062
5.105000,0.318073,0.078002,0.018836,0.005024
5.115000,0.317637,0.077955,0.018836,0.005027
5.125000,0.317198,0.077906,0.018748,0.004992
5.135000,0.316746,0.077857,0.018788,0.005001
5.145000,0.316362,0.077815,0.018615,0.004934
5.155000,0.315936,0.077768,0.018594,0.004916
5.165000,0.315524,0.077721,0.018494,0.004884
5.175000,0.315069,0.077674,0.018434,0.004854
5.185000,0.314634,0.077628,0.018503,0.004902
5.195000,0.314202,0.077583,0.018522,0.004921
5.205000,0.312005,0.076545,0.018486,0.004910
5.215000,0.311609,0.076497,0.018418,0.004876
5.225000,0.311165,0.076450,0.018401,0.004867
5.235000,0.310747,0.076403,0.018237,0.004802
5.245000,0.310353,0.076355,0.018163,0.004767
5.255000,0.309933,0.076307,0.018145,0.004760
5.265000,0.309548,0.076257,0.018186,0.004781
5.275000,0.309158,0.076215,0.018081,0.004761
5.285000,0.308727,0.076166,0.017983,0.004713
5.295000,0.308313,0.076121,0.017953,0.004716
5.305000,0.306159,0.075088,0.017853,0.004666
5.315000,0.305730,0.075037,0.017893,0.004701
5.325000,0.305313,0.074988,0.017835,0.004678
5.335000,0.304888,0.074945,0.017830,0.004689
5.345000,0.304490,0.074899,0.017810,0.004677
5.355000,0.304055,0.074851,0.017876,0.004688
5.365000,0.303641,0.074808,0.017965,0.004724
5.375000,0.303277,0.074759,0.017949,0.004717
5.385000,0.302867,0.074715,0.018027,0.004761
5.395000,0.302462,0.074670,0.018038,0.004762
5.405000,0.300358,0.073650,0.017981,0.004720
5.415000,0.299934,0.073604,0.017952,0.004694
5.425000,0.299546,0.073557,0.017905,0.004674
5.435000,0.299179,0.073510,0.017787,0.004615
5.445000,0.298775,0.073463,0.017727,0.004583
5.455000,0.298382,0.073417,0.017709,0.004578
5.465000,0.297983,0.073372,0.017641,0.004549
5.475000,0.297561,0.073322,0.017631,0.004542
5.485000,0.297183,0.073275,0.017679,0.004593
5.495000,0.296763,0.073229,0.017744,0.004629
5.505000,0.294665,0.072222,0.017686,0.004610
5.515000,0.294290,0.072169,0.017603,0.004567
5.525000,0.293902,0.072121,0.017545,0.004543
5.535000,0.293513,0.072077,0.017653,0.004598
5.545000,0.293123,0.072030,0.017630,0.004576
5.555000,0.292749,0.071980,0.017542,0.004539
