distance,flux0,varflux0,flux1,varflux1
1.975000,0.651851,0.099062,0.043027,0.015471
1.985000,0.650789,0.099275,0.042934,0.015446
1.995000,0.649707,0.099495,0.042902,0.015452
2.005000,0.645776,0.098724,0.042746,0.015387
2.015000,0.644720,0.098929,0.042648,0.015337
2.025000,0.643686,0.099131,0.042554,0.015310
2.035000,0.642677,0.099317,0.042398,0.015224
2.045000,0.641634,0.099518,0.042207,0.015117
2.055000,0.640581,0.099720,0.042138,0.015091
2.065000,0.639555,0.099914,0.042057,0.015080
2.075000,0.638516,0.100110,0.041896,0.014988
2.085000,0.637499,0.100297,0.041769,0.014927
2.095000,0.636468,0.100486,0.041629,0.014851
2.105000,0.632608,0.099671,0.041524,0.014821
2.115000,0.631586,0.099852,0.041379,0.014737
2.125000,0.630576,0.100034,0.041291,0.014713
2.135000,0.629583,0.100208,0.041144,0.014642
2.145000,0.628553,0.100395,0.040993,0.014557
2.155000,0.627533,0.100578,0.040923,0.014532
2.165000,0.626536,0.100748,0.040817,0.014494
2.175000,0.625548,0.100917,0.040746,0.014486
2.185000,0.624536,0.101092,0.040585,0.014399
2.195000,0.623553,0.101254,0.040488,0.014351
2.205000,0.619725,0.100410,0.040389,0.014322
2.215000,0.618744,0.100576,0.040257,0.014258
2.225000,0.617764,0.100736,0.040134,0.014179
2.235000,0.616789,0.100895,0.040033,0.014138
2.245000,0.615815,0.101053,0.039903,0.014068
2.255000,0.614828,0.101215,0.039772,0.014013
2.265000,0.613871,0.101365,0.039678,0.013976
2.275000,0.612895,0.101521,0.039613,0.013945
2.285000,0.611946,0.101667,0.039456,0.013879
2.295000,0.610981,0.101813,0.039340,0.013821
2.305000,0.607239,0.100927,0.039199,0.013755
2.315000,0.606284,0.101071,0.039091,0.013698
2.325000,0.605310,0.101225,0.039038,0.013690
2.335000,0.604389,0.101356,0.038862,0.013603
2.345000,0.603452,0.101494,0.038702,0.013529
2.355000,0.602494,0.101637,0.038564,0.013458
2.365000,0.601540,0.101780,0.038463,0.013421
2.375000,0.600620,0.101908,0.038293,0.013335
2.385000,0.599687,0.102040,0.038149,0.013265
2.395000,0.598747,0.102174,0.038006,0.013203
2.405000,0.595036,0.101265,0.037915,0.013188
2.415000,0.594109,0.101394,0.037796,0.013141
2.425000,0.593169,0.101527,0.037706,0.013103
2.435000,0.592237,0.101658,0.037607,0.013055
2.445000,0.591306,0.101788,0.037486,0.013000
2.455000,0.590398,0.101910,0.037367,0.012951
2.465000,0.589481,0.102031,0.037216,0.012864
2.475000,0.588565,0.102155,0.037108,0.012828
2.485000,0.587642,0.102280,0.036982,0.012770
2.495000,0.586725,0.102400,0.036876,0.012723
2.505000,0.583078,0.101462,0.036774,0.012682
2.515000,0.582175,0.101577,0.036760,0.012694
2.525000,0.581286,0.101687,0.036628,0.012629
2.535000,0.580383,0.101804,0.036545,0.012583
2.545000,0.579475,0.101922,0.036498,0.012572
2.555000,0.578581,0.102032,0.036418,0.012543
2.565000,0.577686,0.102140,0.036330,0.012487
2.575000,0.576793,0.102251,0.036239,0.012459
2.585000,0.575899,0.102360,0.036153,0.012420
2.595000,0.574992,0.102473,0.036069,0.012383
2.605000,0.571404,0.101508,0.035936,0.012317
2.615000,0.570528,0.101607,0.035820,0.012254
2.625000,0.569667,0.101704,0.035721,0.012221
2.635000,0.568797,0.101803,0.035585,0.012148
2.645000,0.567927,0.101900,0.035460,0.012082
2.655000,0.567066,0.101996,0.035357,0.012042
2.665000,0.566186,0.102095,0.035283,0.012007
2.675000,0.565336,0.102185,0.035181,0.011964
2.685000,0.564498,0.102271,0.035074,0.011924
2.695000,0.563629,0.102368,0.034985,0.011875
2.705000,0.560093,0.101383,0.034810,0.011797
2.715000,0.559229,0.101476,0.034663,0.011720
2.725000,0.558377,0.101564,0.034503,0.011645
2.735000,0.557519,0.101653,0.034419,0.011613
2.745000,0.556678,0.101739,0.034311,0.011566
2.755000,0.555818,0.101828,0.034212,0.011523
2.765000,0.554975,0.101913,0.034183,0.011531
2.775000,0.554147,0.101992,0.034097,0.011493
2.785000,0.553302,0.102076,0.034055,0.011493
2.795000,0.552468,0.102156,0.033986,0.011468
2.805000,0.548966,0.101157,0.033936,0.011446
2.815000,0.548142,0.101233,0.033849,0.011408
2.825000,0.547296,0.101314,0.033778,0.011373
